event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-16 18:27:22 UTC,cart,14701406,2053013557133443581,furniture.living_room.cabinet,,128.68,572249007,464c1281-7ddd-492b-bcc6-2c5c3eafd0ae
2019-11-18 06:21:39 UTC,cart,12709556,2053013553559896355,,viatti,40.16,518941661,e66ddbd7-6c67-49cd-97bd-40f4ceb90604
2019-11-17 10:24:45 UTC,view,22200187,2053013558785999453,,,43.73,521580717,4b544292-a911-4a01-be45-811b58af43a1
2019-11-06 19:02:59 UTC,view,17100026,2053013558349791811,,sv,84.17,545411532,d3aceb0d-c478-409b-ab25-53e556cbdac9
2019-11-04 11:04:16 UTC,view,12709709,2053013553559896355,,cordiant,36.04,515805773,2e2b2f49-109f-4fd2-aa36-ed8b1c5150ac
2019-11-21 16:59:05 UTC,view,6200018,2053013552293216471,appliances.environment.air_heater,almacom,30.89,568978653,77f42f1b-5347-43ba-8d4e-a2db6116bb98
2019-11-23 07:06:12 UTC,view,12716789,2053013553559896355,,goodride,70.53,515349308,273aecef-4f11-4469-983c-173731079970
2019-11-03 09:32:38 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,170.08,540285571,868f835b-2bdd-4f56-984f-5faf5ce82360
2019-11-24 23:56:40 UTC,view,1004886,2053013555631882655,electronics.smartphone,oppo,128.68,551651023,d428cc10-94a5-44e2-b21b-57fd774c6e89
2019-11-20 17:48:45 UTC,view,12100784,2053013555816432043,kids.skates,kugoo,568.49,513609300,d5cdacdd-f448-467b-8cea-133b681aa262
2019-11-27 06:16:58 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,162.6,517697580,be4eea34-eb36-44a4-97dd-585b54cff405
2019-11-16 14:26:11 UTC,view,28721110,2053013565639492569,apparel.shoes,,0.0,518299689,e053afd0-b854-4c4f-8cfc-be9bc1e39bd2
2019-11-22 16:20:10 UTC,view,10300052,2053013553115300101,,bruder,70.09,574027430,010b5e56-a96a-4705-8cc9-1eb49961554a
2019-11-12 06:04:04 UTC,purchase,1005104,2053013555631882655,electronics.smartphone,apple,970.54,567996919,fce1c310-12a2-432f-ab1b-6f909ea61e7f
2019-11-15 08:49:09 UTC,cart,12712500,2053013553559896355,,yokohama,150.58,563093081,1a672d1a-6fdb-47c8-82f5-1e6fd2fab91b
2019-11-06 07:04:51 UTC,view,12701400,2053013553559896355,,yokohama,88.81,555108193,3905a8e5-681c-4a59-adb0-20b206c3f5dc
2019-11-17 11:27:52 UTC,view,3700898,2053013565983425517,appliances.environment.vacuum,samsung,123.53,571739939,1b35de7a-c7d5-491e-b084-b6a5d676997e
2019-11-13 09:46:09 UTC,view,4000013,2053013566142809077,construction.tools.generator,karcher,146.14,513749435,1fb742ab-4857-455d-9383-6b89d651f068
2019-11-17 14:11:37 UTC,view,1307076,2053013558920217191,computers.notebook,asus,668.25,541089738,c77a8d3c-b1fe-48ce-991c-02f9c3dc578d
2019-11-17 17:55:12 UTC,view,11000167,2053013554960793975,appliances.kitchen.toster,saturn,25.97,515958436,966b17bb-0441-4189-b638-bfbb9cdaf04d
2019-11-16 18:09:56 UTC,view,1005204,2053013555631882655,electronics.smartphone,xiaomi,145.43,567782940,554607b1-9375-8dda-b983-9dc1a6986c32
2019-11-27 10:44:41 UTC,view,12720655,2053013553559896355,,aplus,67.7,536361750,830447f1-a992-41ee-ba80-25d0b43b74ad
2019-11-22 12:31:07 UTC,view,2601779,2053013563970159485,,artel,175.01,521781829,484505e8-6fe2-430c-892d-7fed0a0856ee
2019-11-23 14:58:38 UTC,view,16500024,2053013556462354899,,omron,101.42,519715899,8fb6083a-7b5f-4904-8ec6-a4fc75d323fc
2019-11-06 18:33:26 UTC,view,5200130,2053013553316626707,computers.ebooks,ritmix,72.24,513331123,4c53a9ff-89d3-4639-872a-9c04cd4e8fb4
2019-11-25 06:15:20 UTC,view,3600833,2053013563810775923,appliances.kitchen.washer,smeg,1800.47,525940505,134d1ace-e64b-496c-b0e7-3f3f54eb4db0
2019-11-21 08:04:40 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,170.3,518305512,d5ec77e2-f43b-48bb-8213-da179155f1da
2019-11-29 10:02:44 UTC,view,10502159,2053013553199186187,,,6.31,514672241,f7da9e02-b668-4b60-a5d3-3c7e3ea42b6e
2019-11-26 05:39:32 UTC,purchase,1005203,2053013555631882655,electronics.smartphone,xiaomi,104.25,567307441,65dbd0d8-d441-42b2-94c2-93bd1dec59c7
2019-11-17 12:51:37 UTC,view,1307035,2053013558920217191,computers.notebook,acer,1013.18,525680480,111aac62-1611-431d-9925-21c35bad8327
2019-11-17 12:43:48 UTC,view,17800523,2053013559868129947,computers.desktop,zeta,51.46,516664948,fc275fb1-e274-4956-b8bf-aa31a5312d72
2019-11-14 02:23:06 UTC,view,11900045,2084217994270999025,,,91.62,569010425,e5a20581-ba74-46a6-b059-3c0099ca5713
2019-11-28 08:14:53 UTC,view,38900018,2085718636156158307,,,74.65,578073755,06d28ed6-ddf3-41af-b096-36ae1aec460d
2019-11-12 16:42:46 UTC,view,1307206,2053013558920217191,computers.notebook,hp,1621.41,514972674,7f601a8b-9e50-47f4-809a-17e759a08e6f
2019-11-14 08:20:03 UTC,view,2800605,2053013563835941749,appliances.kitchen.refrigerators,indesit,295.79,548460974,dc04992c-1789-46d6-9752-5e42b6da0082
2019-11-15 19:09:50 UTC,view,29900054,2059484601444729123,,peda,2557.59,515757989,2b69f462-4798-411c-bfe1-123c64fbe074
2019-11-21 17:58:40 UTC,view,1004766,2053013555631882655,electronics.smartphone,samsung,251.82,538049418,4edbe00e-07f1-4ae4-a15d-b8b7f56df13d
2019-11-22 15:23:48 UTC,view,3900487,2053013552326770905,appliances.environment.water_heater,ariston,255.8,515879683,b614d7a1-5cee-46c0-b658-78f47401b390
2019-11-15 08:28:30 UTC,view,2800551,2053013563835941749,appliances.kitchen.refrigerators,xing,236.79,561661674,f4dd425c-0e7d-410d-86c3-0780e9e83e2c
2019-11-09 23:26:09 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,354.61,569509146,4cefc46c-6d92-4169-a87c-e6f4d843d8a4
2019-11-10 06:00:04 UTC,view,3700851,2053013565983425517,appliances.environment.vacuum,vitek,70.7,518661812,4b0fa77b-f532-46e8-a489-1fe8fb9fe3b4
2019-11-19 11:04:04 UTC,view,26023215,2053013562812531517,,,5.46,514684693,1404a1b8-99e0-4796-a3f9-744ad63f9d9d
2019-11-19 14:33:14 UTC,view,26400377,2053013563651392361,,,148.52,514702832,76e3cb62-cf97-4657-b440-8842ee722119
2019-11-17 06:58:40 UTC,view,1004238,2053013555631882655,electronics.smartphone,apple,1271.59,517691914,fd8e28c3-95bc-4d02-a0e4-7ce27cf15fb4
2019-11-18 17:35:36 UTC,view,26400266,2053013563651392361,,lucente,119.18,562143540,fb65e74f-105c-4399-acf8-f78676baf94e
2019-11-17 13:01:35 UTC,view,5100721,2053013553341792533,electronics.clocks,huawei,205.64,524628241,a62ae3bd-d32f-4952-97db-f9f138105b20
2019-11-30 12:31:14 UTC,view,6301657,2053013554834964853,appliances.kitchen.kettle,maxwell,10.27,512794415,83fd3b75-29ba-4e78-ae0a-0544972d341c
2019-11-16 06:12:20 UTC,view,3601522,2053013563810775923,appliances.kitchen.washer,lg,295.24,559359346,98e6a061-6ae6-484b-a213-e7126e48d838
2019-11-11 02:30:55 UTC,view,21408470,2053013561579406073,electronics.clocks,,58.43,514650405,00571ffe-1b6e-4ebd-9505-e3384a4dce09
2019-11-01 07:58:43 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.48,544661442,18b4c631-413c-4ccd-bcb6-f31abe5c9eaf
2019-11-10 06:12:16 UTC,view,12718429,2053013553559896355,,cordiant,48.91,529226836,8ab18ba5-b6ab-4891-bf57-cd50d8073137
2019-11-13 16:06:05 UTC,view,17300754,2053013553853497655,,versace,38.35,571026303,8a81b4ba-9e51-4678-8c55-4b238caeb377
2019-11-24 19:25:33 UTC,view,1003613,2053013555631882655,electronics.smartphone,doogee,154.42,528077084,51cd249c-21f5-4ccc-b754-2f6538cd5667
2019-11-11 04:29:26 UTC,view,11200001,2053013562946749253,appliances.personal.scales,vitek,15.37,569954524,cf2f120d-12d4-47b0-8e10-0d7813e6b29d
2019-11-30 07:37:59 UTC,view,5700426,2053013553970938175,auto.accessories.player,sony,424.72,513044187,86f7a9f3-9e01-4268-87de-97f404dd0810
2019-11-06 16:46:23 UTC,view,2401521,2053013563743667055,appliances.kitchen.hood,smeg,157.17,515185062,b10c3e87-830e-4277-9eb1-55716952a4cd
2019-11-14 20:09:03 UTC,view,5701120,2053013553970938175,auto.accessories.player,pioneer,66.93,545018681,6960179b-9864-40ed-acb9-f58070162943
2019-11-03 18:22:15 UTC,view,26400281,2053013563651392361,,lucente,191.77,531068681,5ca06391-d398-4eac-b52a-fb74f8d6a934
2019-11-26 16:06:11 UTC,view,4804572,2053013554658804075,electronics.audio.headphone,apple,208.5,576850153,a9b50204-d46e-4cc3-8a6e-a011a6bfeea6
2019-11-14 18:02:28 UTC,cart,1600620,2053013553056579841,computers.peripherals.printer,epson,146.46,530199173,ea4d52d9-06a7-4bcd-b384-f9a2361b72b6
2019-11-24 17:40:05 UTC,view,29502300,2053013566478352393,,mutant,76.32,519433474,35411087-a0ec-4f43-92b4-80074d6dcd9f
2019-11-09 10:41:21 UTC,view,5000092,2053013566100866035,appliances.sewing_machine,toyota,119.58,569275475,22d4fb0d-1358-4016-969a-c1f8c7dc61a1
2019-11-02 06:25:52 UTC,view,11600325,2053013554566529381,computers.desktop,sven,77.2,517172442,cf92b3a3-1784-403d-bb0a-95e0d937b82f
2019-11-20 08:24:41 UTC,view,1004785,2053013555631882655,electronics.smartphone,huawei,257.11,512526365,95ed0343-58d5-496b-b73d-99ad135c25d1
2019-11-25 08:07:42 UTC,view,15500083,2053013557569651219,,grape,39.9,576355160,840f0a9b-3d74-47da-8553-b296e3a662b9
2019-11-17 12:07:34 UTC,view,1307255,2053013558920217191,computers.notebook,lenovo,511.44,565493097,07de955c-0830-4acb-a8d7-8676cb014076
2019-11-08 13:43:22 UTC,view,19600314,2053013558836331105,,,13.35,512498476,2989f1d7-1b69-4824-aba5-1aa102cd621b
2019-11-25 19:07:10 UTC,view,13201286,2053013557192163841,furniture.bedroom.bed,brw,211.59,516438334,af6341e1-3408-4fd9-a444-d988d4be004e
2019-11-23 13:05:47 UTC,view,5300106,2053013563173241677,,philips,92.64,545774888,caf61343-fdc3-4513-81ef-8d644f37693f
2019-11-03 05:36:23 UTC,view,1004529,2053013555631882655,electronics.smartphone,samsung,396.15,566994620,bab7d2b8-4103-4f6e-99c8-3c37b79657c5
2019-11-15 06:05:53 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,243.49,568089795,f186517a-8bb7-449a-bcd8-7a81a4b034e5
2019-11-22 03:27:46 UTC,view,5700643,2053013553970938175,auto.accessories.player,,180.18,437550213,16d7f75f-5ef9-4cc2-8bd5-849dd616ae7b
2019-11-28 22:47:09 UTC,view,100002458,2162513074060264222,,norfin,50.07,578538328,4fa8f971-de71-4eb8-9e96-3c291f9f445c
2019-11-16 11:42:59 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,128.42,519320328,9cd21f96-6da9-4591-a2f6-67dd8c895291
2019-11-16 04:45:15 UTC,view,1801837,2053013554415534427,electronics.video.tv,rebus,179.92,572064959,887e1aa6-9d83-4478-83cd-61f9ec41207c
2019-11-17 14:00:56 UTC,view,5100889,2053013553341792533,electronics.clocks,garmin,1029.11,513448720,f94030c6-3fd0-4e5c-a8a0-9feed23ddf10
2019-11-21 18:02:31 UTC,view,3700901,2053013565983425517,appliances.environment.vacuum,samsung,205.87,574275150,619eb8ee-9210-4e9a-a288-fedd1c0351b5
2019-11-29 19:35:46 UTC,view,1004250,2053013555631882655,electronics.smartphone,apple,869.52,512914389,a2b245ae-a252-4d7d-bda8-fb3598b71138
2019-11-18 02:59:06 UTC,view,2702331,2053013563911439225,appliances.kitchen.refrigerators,lg,540.3,521332494,048ba9b2-b512-4301-a21a-081e289da0ad
2019-11-22 09:04:58 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,916.37,572932968,55022663-a9f6-4e3d-92cb-96be06d3e95e
2019-11-08 08:10:41 UTC,view,14701260,2053013557133443581,furniture.living_room.cabinet,,174.78,564760591,cb9f9334-9d91-46a8-b3a0-c84d423f6728
2019-11-19 15:03:55 UTC,view,19700139,2053013559104766575,,similac,15.0,513840631,97eed623-58bc-4c36-a093-eabc8ec6627e
2019-11-09 22:52:55 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,946.6,547398980,51a798b4-9acb-4281-a930-7403179871fd
2019-11-17 12:24:56 UTC,view,17200558,2053013559792632471,furniture.living_room.sofa,,591.78,517136424,7b0f09e2-766e-45e0-9168-aa5b55ecf899
2019-11-25 16:35:51 UTC,view,6000254,2053013560807654091,auto.accessories.alarm,starline,206.7,559698661,86d3d61f-cd33-49e4-ad1d-7cf839db47fc
2019-11-09 10:41:03 UTC,view,2401877,2053013563743667055,appliances.kitchen.hood,artel,52.74,516381146,212ac855-d68a-4028-9148-ef88fb7fc830
2019-11-03 06:22:21 UTC,view,10900328,2053013555069845885,appliances.kitchen.mixer,dauscher,12.84,544924828,cbee592c-4c26-aefa-0c48-235992a5c238
2019-11-11 09:17:26 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,739.71,566659965,7336452f-d142-42dd-9414-9ac8dd264bd0
2019-11-30 10:14:53 UTC,view,100002263,2053013558920217191,computers.notebook,lenovo,434.99,578173545,c9d62361-7f9f-455d-9cd8-164090433240
2019-11-04 14:55:04 UTC,view,12400015,2053013556252639687,construction.tools.drill,,77.22,514419138,5b831705-f1a9-41ad-8bd0-c83501b14df3
2019-11-07 08:19:15 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,272.85,512397130,4d1f4236-007b-4f95-a3ed-9f8c0b597392
2019-11-30 12:06:27 UTC,view,2402422,2053013563743667055,appliances.kitchen.hood,hansa,99.87,518647080,4405d689-b811-4061-a5b4-ef52205b1b93
2019-11-12 03:31:00 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,169.01,521066422,9347d5ac-97d9-426a-8ca6-d01215a5df6e
2019-11-19 10:31:04 UTC,view,10900341,2053013555069845885,appliances.kitchen.mixer,dauscher,9.24,517754747,f37308f3-6887-4c38-86ed-e9242bab647a
2019-11-12 04:11:16 UTC,view,17200729,2053013559792632471,furniture.living_room.sofa,rals,860.85,542146006,c82272f2-6bcd-49e8-b416-78c5b2f5fdc7
2019-11-03 11:15:57 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,361.4,567089647,491713e5-94fd-4956-85f4-06ce51dc31ec
2019-11-09 18:25:21 UTC,view,34800569,2062461754293617058,,carfashion,89.84,559832263,b995eff1-8461-41dc-9da2-5c273d9f3d8c
2019-11-11 07:35:10 UTC,view,22700076,2053013556168753601,,stels,37.32,558363291,1d7ea692-9426-4e1d-8300-784c165897a5
2019-11-25 09:31:38 UTC,view,6300361,2053013554834964853,appliances.kitchen.kettle,elenberg,16.71,514411408,d1ccf21b-4ba6-4c89-b951-080d7966022b
2019-11-19 06:34:39 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,746.19,521146868,bc4db4e6-e89b-47cf-a45a-c8d4cdc83907
2019-11-15 07:51:02 UTC,view,4300072,2053013552385491165,,timberk,39.9,545080464,b2f89dfa-d57c-4d57-a8ad-b043c92618a1
2019-11-09 16:08:40 UTC,view,16600052,2053013560287560373,,,179.16,569388876,02d0ca98-7aad-41ee-9f2e-39e2fb184126
2019-11-18 08:02:34 UTC,view,28718690,2053013565639492569,apparel.shoes,respect,107.85,513631457,5323ddf2-e078-4310-949a-fdacd5dcd8f4
2019-11-08 20:11:43 UTC,view,15200497,2053013553484398879,,exide,76.3,512705266,bb46a6dd-b8e7-431e-b9fd-c35d0cf546b7
2019-11-06 07:35:30 UTC,view,15100009,2053013557024391671,,,334.37,513198468,3fdb903a-2d81-40f5-bfa0-84265ce9e058
2019-11-17 05:20:23 UTC,view,2502269,2053013564003713919,appliances.kitchen.oven,dauscher,128.68,543641338,758c80e3-1956-c158-2c08-f1ae25a3e923
2019-11-12 15:16:11 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,159.57,517886891,9c000d85-9091-45a5-afc1-42ddd09bf61a
2019-11-29 06:25:10 UTC,view,28800209,2053013561663292159,,,34.34,578160553,bfe03010-0219-4d88-b249-d6a176db3fcd
2019-11-15 16:13:44 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,126.0,571710907,2dbe792e-49f1-43b4-8bb6-b1eb447f0f26
2019-11-26 08:49:52 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,104.25,547406290,375449bb-2e4c-4992-92a3-8ee62af258e3
2019-11-20 21:41:48 UTC,view,1701002,2053013553031414015,computers.peripherals.monitor,acer,243.64,519319462,46b3d020-f868-4b77-a2f2-59551564f927
2019-11-18 02:17:36 UTC,view,43600053,2102305967893905931,,cowon,194.82,521130056,e182dfb9-cc60-4391-8c09-db35eb1480fb
2019-11-05 04:27:55 UTC,view,43600029,2102305967893905931,,ritmix,35.7,545954045,d9323aa0-5e93-4c05-8360-4b9134030d26
2019-11-22 09:54:52 UTC,view,4802961,2053013554658804075,electronics.audio.headphone,harper,20.57,568436757,cdaa66c5-8926-4d82-931e-b5435d684b9c
2019-11-17 12:39:30 UTC,view,1801905,2053013554415534427,electronics.video.tv,samsung,1028.34,546096937,f4522f9a-814b-44f0-a16c-29c70cd111a2
2019-11-06 11:00:41 UTC,view,3601588,2053013563810775923,appliances.kitchen.washer,candy,404.1,568042946,dabc6964-8187-a9bc-7b1c-406034851c0a
2019-11-12 03:32:57 UTC,view,2600153,2053013563970159485,,,154.19,513877821,a6c047f7-01ed-4ca9-9fa8-18921d3cd808
2019-11-25 18:10:18 UTC,view,21411371,2053013561579406073,electronics.clocks,versace,1296.56,513371528,be44d105-7c79-4545-ba76-ef30912945ec
2019-11-18 17:07:45 UTC,view,1801696,2053013554415534427,electronics.video.tv,hisense,823.68,542339823,9b692d81-ffae-4b1e-adec-67b29f09555a
2019-11-17 08:45:11 UTC,view,17200576,2053013559792632471,furniture.living_room.sofa,,365.49,550729480,674eb37e-604d-4369-899f-4485ae002c52
2019-11-03 04:15:33 UTC,view,12711052,2053013553559896355,,tunga,27.03,565949144,eee5b7c1-7ead-4323-be91-dcfde927e896
2019-11-14 15:15:38 UTC,view,1005171,2053013555631882655,electronics.smartphone,samsung,206.43,537153304,105e62ec-4b24-4162-a687-a0b7619e0473
2019-11-28 12:29:39 UTC,view,1005177,2053013555631882655,electronics.smartphone,samsung,900.64,574500740,1ec7461c-1621-42a8-9b65-bc50becd5223
2019-11-10 12:19:44 UTC,view,1004247,2053013555631882655,electronics.smartphone,apple,822.52,566077737,0f5350c3-f55c-45df-b24e-6c5d6450115b
2019-11-18 11:31:26 UTC,view,8700062,2053013563097744201,appliances.personal.hair_cutter,vitek,10.27,566416107,c21a137d-a76f-4a59-a120-55b04f6197c8
2019-11-07 02:36:57 UTC,view,14400029,2053013558492398155,,rapid,15.42,540611913,58508f86-2e19-4710-9a65-24b7e16b55d9
2019-11-13 19:11:59 UTC,view,6300680,2053013554834964853,appliances.kitchen.kettle,redmond,32.95,512846917,7fa4024c-9cfe-40c0-9680-ed23f8b6e54c
2019-11-19 10:25:20 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.04,514039849,46cdb4ce-7804-4071-8705-3971b57db240
2019-11-15 15:23:15 UTC,view,3601522,2053013563810775923,appliances.kitchen.washer,lg,295.24,513044797,c9a0c7ed-96e5-4eaf-a864-18cec84cdf08
2019-11-11 03:19:53 UTC,view,1004993,2053013555631882655,electronics.smartphone,oneplus,540.3,486108415,3debdb84-1497-4228-86ce-e92d8887b0bf
2019-11-29 07:18:42 UTC,view,12710969,2053013553559896355,,triangle,36.04,530324083,8c2a6e95-f6fd-46aa-9644-85bde546f40d
2019-11-25 11:40:14 UTC,view,2400648,2053013563743667055,appliances.kitchen.hood,turbo,52.84,552447202,c6e52862-5207-487c-bf44-c96fa91311d4
2019-11-16 14:14:38 UTC,view,1004653,2053013555631882655,electronics.smartphone,samsung,606.01,536260028,507a7f74-b2ad-4eaa-bc27-76f9242f4575
2019-11-20 07:34:18 UTC,view,1307354,2053013558920217191,computers.notebook,asus,926.64,512772866,5522cb3f-b7d1-4de0-b71d-ff5c603f9c05
2019-11-15 09:14:19 UTC,view,2700614,2053013563911439225,appliances.kitchen.refrigerators,indesit,383.54,568592819,2ec08039-09fa-4451-867e-312d1a93595d
2019-11-22 06:57:05 UTC,view,4803759,2053013554658804075,electronics.audio.headphone,xiaomi,17.99,574783866,161e35b0-a362-4f42-a9fa-78c078827fe0
2019-11-16 19:46:47 UTC,view,4502740,2053013563877884791,appliances.kitchen.hob,dauscher,193.03,572293743,a97bbe8c-76ca-45f6-afcb-0be7c42eb08f
2019-11-06 18:13:53 UTC,view,12712611,2053013553559896355,,,29.09,526987997,4ef0cfa6-440f-4219-827d-d56cbab7ce06
2019-11-23 18:23:40 UTC,view,49500009,2134905041696326587,,gaissina,57.92,513764216,999200cd-5ae1-4131-bfbb-e84acfdad764
2019-11-23 19:11:05 UTC,view,48200446,2146660887002349890,apparel.dress,conceptclub,47.62,518631231,9677f8cc-927b-44fb-85db-63e67c7021c9
2019-11-19 13:33:59 UTC,view,12700075,2053013553559896355,,nokian,42.99,568957132,a3159fe6-a142-45b5-878c-bf030a78e9d3
2019-11-20 07:40:02 UTC,view,1700741,2053013553031414015,computers.peripherals.monitor,aoc,240.62,520125599,f9d2b0b4-d328-4645-bd19-3a5bb9350301
2019-11-28 15:46:31 UTC,view,1801363,2053013554415534427,electronics.video.tv,artel,129.6,557483220,0b368347-a521-47c3-803c-8b5a3fc95c1e
2019-11-27 18:28:25 UTC,view,41600029,2090971680783466556,,garrett,138.74,513716508,10dfdeb8-616b-43a1-8c3f-1f7d6283cf00
2019-11-15 07:01:40 UTC,view,9800446,2053013554071601477,,delux,15.93,513212056,94c84662-7ca8-459b-88b3-3efd7046b6cd
2019-11-25 06:20:12 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,487.14,575917794,b5aa8e31-1b4d-409a-a3c5-4512ec9478c8
2019-11-17 06:06:23 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,244.02,516694792,18dc96ea-5c3b-446e-8a93-4d8e6907d97c
2019-11-04 19:43:13 UTC,view,17300751,2053013553853497655,,versace,57.31,516035796,ee82fcf5-675c-41c2-aa01-311ac7a73945
2019-11-01 15:51:03 UTC,view,1306895,2053013558920217191,computers.notebook,hp,411.34,515160118,b0f7c5d8-8e16-475a-a7d5-cf86a5c6b0c3
2019-11-12 09:36:03 UTC,view,12702772,2053013553559896355,,cordiant,34.75,529376027,d6ecd01e-9e45-4ef9-9568-bf60acba809a
2019-11-17 20:31:14 UTC,view,1701287,2053013553031414015,computers.peripherals.monitor,acer,168.99,521451601,fc2b3f88-b248-4085-a12f-fcdc2baabddc
2019-11-12 12:07:30 UTC,view,1004874,2053013555631882655,electronics.smartphone,samsung,350.07,514747895,ae63a808-177d-4681-9f8a-201d1c78d3c7
2019-11-15 01:24:51 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,126.0,530613962,cff0ec0e-15e2-464d-9140-50c258233c88
2019-11-10 13:47:14 UTC,view,14700581,2053013557133443581,furniture.living_room.cabinet,,245.05,541308994,65c60ea3-8ab3-4831-a6dc-9f9cb06fae52
2019-11-17 08:51:43 UTC,view,17200651,2053013559792632471,furniture.living_room.sofa,,463.07,525191412,1644762f-5207-49cf-a8f2-3051a0568b5b
2019-11-11 07:44:01 UTC,view,16100845,2053013558156853815,,ibili,11.6,570015064,5e3445ec-0333-4a10-a27e-24f58ab3896d
2019-11-10 06:59:31 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,240.1,543587175,d70680de-5eb5-4018-be96-f0161c90f66b
2019-11-27 05:53:46 UTC,view,4100151,2053013561218695907,,sony,398.47,512441880,7583fdf2-79ce-4fb8-a249-22f9892dd9ba
2019-11-02 11:12:59 UTC,view,13200011,2053013557192163841,furniture.bedroom.bed,sv,128.45,513626873,d221b84d-aeb7-435a-9a9a-f3ce541e87f5
2019-11-11 07:19:19 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,946.59,557830516,9bacc53b-ea2f-41e9-aed3-b3bbcc956dbf
2019-11-15 12:57:27 UTC,view,5301667,2053013563173241677,,rowenta,39.87,524040573,2b1ca447-1846-4952-9235-0d9a92776952
2019-11-14 02:48:46 UTC,view,1005195,2053013555631882655,electronics.smartphone,xiaomi,109.11,516046936,da0bbfb9-40fc-4484-b37e-ff35c10fe7a9
2019-11-08 09:01:51 UTC,view,1005158,2053013555631882655,electronics.smartphone,xiaomi,302.45,531810412,e6056518-9574-4031-9b11-7251581d70ec
2019-11-15 13:12:47 UTC,view,18200002,2053013554499420513,electronics.audio.acoustic,jbl,205.67,516212727,a5187dd9-5056-470d-a04d-3a6feb0f04f6
2019-11-02 15:12:19 UTC,view,9101377,2053013552888807671,computers.peripherals.mouse,,24.17,512550451,2b1219b5-6a17-4557-3e07-4abc6fcbd537
2019-11-15 03:05:27 UTC,view,16400243,2053013558249128509,,granhel,164.74,513811109,aa37a7e4-a24b-4138-96ee-7f852ab6f979
2019-11-13 15:48:38 UTC,view,1307541,2053013558920217191,computers.notebook,asus,492.93,534195123,b3bc006c-1a61-5d23-97bf-ad84c35c0520
2019-11-20 06:22:08 UTC,view,1004565,2053013555631882655,electronics.smartphone,huawei,164.88,512964950,5017b9a3-db0a-4120-bd9b-4aad9b6b618c
2019-11-05 08:43:29 UTC,view,1005096,2053013555631882655,electronics.smartphone,tp-link,136.16,515110770,9faf1208-6237-4702-a916-275d817e36f4
2019-11-21 09:29:06 UTC,view,15200192,2053013553484398879,,gigawatt,87.52,527622492,0671d990-0f47-4a19-bd00-1793a5008406
2019-11-29 13:12:51 UTC,view,3701219,2053013565983425517,appliances.environment.vacuum,tefal,66.9,512863683,d880ed09-933d-4c3e-a2e8-5cd19b370361
2019-11-17 13:16:44 UTC,cart,5000184,2053013566100866035,appliances.sewing_machine,janome,105.28,550610017,315f1906-9d1e-4ff5-bc4e-43adba30c051
2019-11-22 16:06:49 UTC,view,7600303,2053013552821698803,,tp-link,45.21,547329341,814ac9b8-eea2-450f-a1c7-3aad378e031c
2019-11-18 14:25:50 UTC,view,12701993,2053013553559896355,,cordiant,45.05,524861424,2b85ac8d-ba53-4528-9fc2-ab0d5730c27c
2019-11-26 22:00:59 UTC,view,21900550,2053013558802776671,,naturerepublic,10.17,555755588,16c1cb85-58e2-4973-8428-a59ab3f5dbaf
2019-11-17 07:15:39 UTC,view,3700777,2053013565983425517,appliances.environment.vacuum,samsung,184.56,513166406,98a0b8a9-beef-4ba9-969f-856552dc4826
2019-11-17 10:53:55 UTC,view,1004768,2053013555631882655,electronics.smartphone,samsung,263.84,524246182,ef90a0ab-1abd-46b3-97b6-211893c8dec9
2019-11-29 11:23:25 UTC,view,19100201,2053013556227473861,construction.tools.saw,crown,67.6,568782284,f80196bb-0d04-42e5-91ea-0d427b264c61
2019-11-25 08:28:40 UTC,view,28400759,2053013566209917945,accessories.bag,baden,32.18,555476949,986345d8-3a7c-468a-b309-0b18b3ff18d5
2019-11-17 15:57:44 UTC,view,1307594,2053013558920217191,computers.notebook,acer,770.93,545337771,bd25d853-ea2e-4a70-a9c0-1a4987f28d69
2019-11-15 05:11:08 UTC,view,6200571,2053013552293216471,appliances.environment.air_heater,almacom,54.38,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
